CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
11/8/12,68,53,37,44,39,36,92,62,32,30.27,30.21,30.17,10,10,10,10,2,14,0,0,,76<br />
11/9/12,75,58,40,55,49,39,100,69,38,30.25,30.2,30.15,10,10,6,13,6,21,0,0,,117<br />
11/10/12,80,65,50,59,56,50,100,73,45,30.23,30.16,30.12,10,9,5,20,8,28,0,2,,104<br />
11/11/12,81,70,59,68,62,55,97,74,51,30.12,30.09,30.04,10,8,2,25,13,32,0.33,5,Rain,138<br />
11/12/12,70,56,42,68,54,35,97,73,48,30.4,30.22,30.08,10,9,1,21,7,33,0.42,6,Rain,3<br />
11/13/12,60,49,37,38,32,26,85,58,30,30.45,30.37,30.3,10,10,10,16,4,22,0,0,,28<br />
11/14/12,63,51,38,36,32,27,85,55,25,30.36,30.31,30.25,10,10,10,13,4,21,0,0,,6<br />
11/15/12,65,51,36,42,37,32,92,63,34,30.32,30.27,30.21,10,10,10,9,2,14,0,0,,24<br />
11/16/12,68,55,42,42,40,37,89,61,32,30.32,30.28,30.23,10,10,10,12,3,17,0,0,,29<br />
11/17/12,70,54,38,42,38,34,89,58,26,30.38,30.32,30.26,10,10,10,9,2,16,0,0,,40<br />
11/18/12,69,53,37,43,39,35,93,62,30,30.34,30.29,30.25,10,10,10,12,3,21,0,0,,61<br />
11/19/12,72,56,39,49,44,39,100,69,38,30.31,30.24,30.18,10,10,10,7,1,12,0,0,,65<br />
11/20/12,75,60,44,49,44,38,93,60,27,30.23,30.18,30.13,10,10,9,12,1,15,0,0,,342<br />
11/21/12,78,61,44,55,46,40,93,60,27,30.24,30.19,30.14,10,10,8,13,2,17,0,0,,340<br />
11/22/12,76,58,40,50,45,40,96,65,33,30.25,30.2,30.16,10,10,9,13,3,18,0,0,,166<br />
11/23/12,76,61,46,56,51,43,93,71,49,30.27,30.23,30.18,10,9,3,9,3,16,0,6,,336<br />
11/24/12,61,49,36,42,35,30,85,59,32,30.34,30.26,30.2,10,10,10,10,3,14,0,0,,14<br />
11/25/12,67,49,31,47,38,30,92,63,34,30.22,30.14,30.08,10,10,10,9,4,28,0,0,,124<br />
11/26/12,73,61,48,64,59,45,96,82,68,30.11,30.08,30.03,10,10,6,20,7,23,T,6,Rain,139<br />
11/27/12,66,56,46,64,56,45,100,93,86,30.33,30.17,30.04,10,6,1,14,6,26,0.45,7,Rain,351<br />
11/28/12,65,52,38,45,39,28,100,64,27,30.45,30.37,30.32,10,8,2,10,4,16,0,3,,39<br />
11/29/12,68,51,34,50,42,33,96,69,42,30.36,30.3,30.23,10,9,2,10,4,23,0,0,,98<br />
11/30/12,73,59,44,54,48,44,100,75,49,30.28,30.24,30.18,10,5,0,8,4,13,0,1,Fog,88<br />
12/1/12,77,62,46,62,53,46,100,74,47,30.26,30.21,30.16,10,7,0,12,5,26,0,2,Fog,93<br />
12/2/12,80,68,56,63,59,56,100,74,48,30.27,30.21,30.16,10,8,2,13,6,17,T,1,Rain,122<br />
12/3/12,80,68,55,64,59,55,100,74,48,30.2,30.16,30.11,10,8,0,21,9,36,0,4,Fog,134<br />
12/4/12,69,66,62,68,64,62,100,97,93,30.23,30.17,30.12,10,7,2,15,3,20,1.05,6,Rain-Thunderstorm,108<br />
12/5/12,63,62,60,63,60,59,100,97,93,30.15,30.1,30.04,10,6,1,10,5,16,0.44,8,Rain,16<br />
12/6/12,69,64,59,63,61,60,100,88,76,30.03,29.98,29.93,10,8,0,9,2,22,0,7,Fog,83<br />
12/7/12,75,65,54,63,58,50,100,72,44,29.99,29.94,29.88,10,5,0,8,2,10,0,4,Fog,123<br />
12/8/12,76,65,54,61,58,54,100,73,46,29.99,29.94,29.9,10,5,0,9,4,36,0,2,Fog,135<br />
12/9/12,79,67,54,70,63,53,100,81,62,29.99,29.93,29.88,10,9,4,20,7,24,0.01,5,Rain,155<br />
12/10/12,72,58,44,70,59,40,100,89,77,30.04,29.87,29.77,10,8,1,23,9,38,1.46,7,Rain-Thunderstorm,261<br />
12/11/12,49,43,37,40,34,30,89,72,54,30.19,30.12,30.03,10,10,10,9,4,14,0,0,,17<br />
12/12/12,58,46,33,34,27,15,92,56,19,30.32,30.26,30.2,10,10,10,12,3,16,0,0,,353<br />
12/13/12,63,47,30,37,31,27,92,61,30,30.38,30.31,30.26,10,10,9,10,2,17,0,0,,67<br />
12/14/12,68,50,32,53,44,32,100,76,52,30.3,30.2,30.08,10,10,8,14,6,18,0,1,,111<br />
12/15/12,76,66,55,63,59,52,93,81,68,30.08,30,29.95,10,10,10,17,7,21,0,7,,152<br />
12/16/12,76,69,61,65,61,59,100,85,69,29.95,29.87,29.81,10,9,2,20,8,26,0.56,8,Rain-Thunderstorm,150<br />
12/17/12,68,59,50,63,57,41,100,77,53,29.94,29.83,29.79,10,7,1,17,5,28,1.72,5,Rain,243<br />
12/18/12,71,56,40,47,43,39,100,67,33,30.03,29.98,29.93,10,10,10,20,4,15,0,0,,147<br />
12/19/12,77,62,46,70,58,45,100,77,53,30.01,29.92,29.81,10,10,4,21,10,26,0.02,3,Rain,150<br />
12/20/12,74,58,42,70,45,21,93,63,33,30.32,30,29.79,10,8,2,35,13,49,0.27,3,Rain,284<br />
12/21/12,58,46,34,32,20,10,82,49,16,30.47,30.39,30.33,10,10,10,14,5,18,0,0,,322<br />
12/22/12,64,47,30,37,29,20,92,56,19,30.43,30.34,30.23,10,9,6,8,2,12,0,0,,152<br />
12/23/12,67,57,46,60,50,38,84,75,66,30.22,30.08,29.96,10,10,10,16,7,21,T,6,,148<br />
12/24/12,78,67,55,65,60,53,100,73,46,29.96,29.9,29.84,10,10,7,17,7,22,0.03,4,Rain,237<br />
12/25/12,74,59,44,66,59,36,100,82,64,29.82,29.68,29.5,10,6,0,35,14,45,0.97,6,Fog-Rain-Thunderstorm,192<br />
12/26/12,47,42,37,36,33,29,82,73,64,30.18,30.06,29.84,10,10,10,22,9,30,0,7,,319<br />
12/27/12,52,43,34,45,35,30,89,74,59,30.21,30.11,30.01,10,10,9,13,7,15,0,6,,91<br />
12/28/12,68,57,46,66,57,41,100,90,80,30.02,29.82,29.7,10,6,1,28,11,176,1.57,8,Rain-Thunderstorm,229<br />
12/29/12,50,43,36,39,32,25,83,61,39,30.43,30.25,30.05,10,10,10,16,7,25,0,4,,326<br />
12/30/12,52,40,28,32,27,24,85,60,35,30.54,30.44,30.33,10,10,10,14,5,18,0,0,,65<br />
12/31/12,60,49,38,54,42,30,86,73,59,30.32,30.18,30.02,10,10,9,18,7,22,0,7,,100<br />
1/1/13,66,57,48,63,56,46,100,93,86,30.14,30.01,29.91,10,6,1,15,6,20,1.46,7,Rain,357<br />
1/2/13,48,44,40,46,40,35,96,86,76,30.27,30.19,30.11,10,10,10,13,5,21,0.04,8,Rain,351<br />
1/3/13,53,45,36,35,31,27,85,65,44,30.41,30.33,30.25,10,10,10,12,5,17,0,0,,13<br />
1/4/13,57,45,33,34,29,25,82,56,30,30.49,30.4,30.35,10,10,10,10,4,15,0,4,,30<br />
1/5/13,54,49,43,45,37,31,86,66,46,30.38,30.3,30.23,10,10,6,12,6,16,0.04,7,Rain,47<br />
1/6/13,53,47,41,46,44,39,100,86,71,30.32,30.25,30.2,10,7,2,12,5,18,0.67,6,Rain,18<br />
1/7/13,60,49,37,42,38,35,100,70,40,30.34,30.26,30.17,10,10,8,16,6,22,0,3,,78<br />
1/8/13,64,56,48,63,55,39,100,80,59,30.2,30.12,30.07,10,6,2,18,10,24,3.27,7,Rain,86<br />
1/9/13,66,63,60,66,63,60,100,98,94,30.18,30.13,30.08,10,4,1,16,10,23,2.38,8,Rain,102<br />
1/10/13,68,66,63,67,64,62,100,97,93,30.16,30.06,29.98,10,6,2,25,10,31,2.4,7,Rain-Thunderstorm,142<br />
1/11/13,71,67,62,70,65,61,100,91,81,30.09,30.04,29.99,10,7,2,15,5,26,0.19,8,Rain,161<br />
1/12/13,78,73,68,70,68,63,100,80,60,30.04,29.96,29.89,10,9,4,25,12,32,0,6,,154<br />
1/13/13,76,61,46,70,57,45,100,91,82,30.12,29.96,29.8,10,8,1,26,11,36,1.22,7,Rain-Thunderstorm,325<br />
1/14/13,46,42,37,45,41,36,100,96,92,30.17,30.12,30.07,10,6,1,16,8,23,1.41,8,Rain,19<br />
1/15/13,44,41,37,43,40,35,100,96,92,30.09,30.05,29.99,10,6,1,13,6,16,0.76,8,Rain,10<br />
1/16/13,37,36,35,36,34,33,100,93,85,30.19,30.12,30.03,10,8,2,15,7,21,0.06,8,Rain,326<br />
1/17/13,54,44,34,36,34,29,100,71,41,30.45,30.3,30.19,10,10,7,14,5,22,0.01,2,Rain,302<br />
1/18/13,59,47,35,36,33,27,92,60,28,30.54,30.46,30.4,10,10,10,14,5,17,0,0,,51<br />
1/19/13,64,49,33,46,40,33,100,75,49,30.4,30.31,30.24,10,10,9,10,3,15,0,1,,136<br />
1/20/13,67,52,36,45,38,32,100,64,28,30.28,30.21,30.14,10,9,7,7,1,10,0,0,,310<br />
1/21/13,68,53,38,45,41,37,100,69,37,30.24,30.19,30.15,10,10,9,12,2,23,0,0,,14<br />
1/22/13,65,54,42,42,39,35,96,68,40,30.36,30.3,30.23,10,10,10,13,3,16,0,2,,78<br />
1/23/13,72,56,39,51,44,38,93,64,34,30.39,30.33,30.29,10,9,5,16,6,20,0,0,,207<br />
1/24/13,74,61,48,56,53,47,96,77,57,30.34,30.27,30.22,10,10,7,15,7,18,0,4,,199<br />
1/25/13,76,66,55,59,56,53,93,72,50,30.25,30.19,30.13,10,10,9,18,9,23,0,1,,197<br />
1/26/13,75,64,52,63,55,52,100,77,53,30.25,30.21,30.16,10,4,0,9,2,14,0,2,Fog,130<br />
1/27/13,76,63,50,59,55,48,100,77,53,30.26,30.21,30.16,10,8,2,16,7,24,0,1,,118<br />
1/28/13,76,66,56,64,61,56,100,82,64,30.24,30.17,30.1,10,8,5,16,8,20,0,5,,113<br />
1/29/13,81,73,64,69,66,64,100,81,62,30.1,29.93,29.75,10,9,5,28,14,36,T,7,Rain,155<br />
1/30/13,74,58,42,68,46,29,100,69,37,30.2,29.85,29.68,10,8,2,28,12,41,0.85,5,Rain,284<br />
1/31/13,60,48,35,35,30,21,92,58,23,30.34,30.27,30.21,10,10,10,14,4,17,0,0,,240<br />
2/1/13,66,54,41,39,36,32,82,56,30,30.41,30.34,30.3,10,10,10,9,3,17,0,0,,58<br />
2/2/13,70,54,38,51,44,37,96,67,37,30.33,30.26,30.18,10,10,10,14,5,17,0,1,,199<br />
2/3/13,70,57,43,51,37,20,100,58,15,30.3,30.22,30.12,10,10,6,12,3,21,0,1,,348<br />
2/4/13,61,52,42,54,47,36,93,77,60,30.1,30.01,29.95,10,9,1,10,5,14,0.09,4,Rain,94<br />
2/5/13,72,62,52,59,57,53,100,81,61,30.04,29.99,29.94,10,5,0,8,2,13,T,4,Fog-Rain,67<br />
2/6/13,68,60,52,61,56,52,100,89,78,30.12,30.07,29.97,10,6,0,16,6,20,0.2,5,Fog-Rain,83<br />
2/7/13,70,62,54,58,57,53,100,83,66,29.97,29.92,29.85,10,10,5,20,5,24,0.55,5,Rain,346<br />
2/8/13,70,62,53,61,55,48,100,80,59,30.17,30.06,29.97,10,6,0,14,6,18,0,6,Fog,309<br />
2/9/13,65,57,49,59,51,44,93,83,72,30.22,30.13,30.03,10,10,8,16,10,21,0,6,Rain,99<br />
2/10/13,77,69,61,70,65,58,100,87,73,30.01,29.94,29.87,10,9,6,26,12,33,0.16,8,Rain,157<br />
2/11/13,70,62,53,67,55,51,100,93,86,30.15,30.05,29.96,10,7,2,21,9,29,1.62,8,Rain-Thunderstorm,43<br />
2/12/13,69,62,54,67,57,51,100,97,93,30.05,29.9,29.74,10,6,0,22,9,31,0.79,8,Fog-Rain,75<br />
2/13/13,58,49,40,52,43,37,96,76,55,30.09,30,29.88,10,10,10,16,6,23,0.01,4,Rain,316<br />
2/14/13,61,48,35,41,38,33,100,68,36,30.17,30.11,30.07,10,10,9,8,3,17,0,0,,2<br />
2/15/13,66,51,36,40,37,34,100,66,31,30.2,30.15,30.09,10,10,10,14,4,20,0,0,,330<br />
2/16/13,53,44,34,38,26,17,82,54,26,30.33,30.27,30.21,10,10,10,18,7,29,0,1,,318<br />
2/17/13,63,48,32,38,32,25,89,62,34,30.36,30.28,30.21,10,10,10,16,8,22,0,0,,132<br />
2/18/13,66,55,43,63,52,37,100,80,60,30.21,30.05,29.95,10,9,2,23,11,30,0.65,7,Rain,137<br />
2/19/13,66,55,44,61,44,26,87,56,24,30.24,30.12,29.96,10,9,0,23,9,25,0.83,3,Fog-Rain,353<br />
2/20/13,60,50,39,38,31,25,64,46,28,30.25,30.13,30.01,10,10,10,18,10,23,0,2,,84<br />
2/21/13,72,61,50,68,56,37,93,76,59,30.01,29.87,29.74,10,9,2,30,14,37,0.36,8,Rain,141<br />
2/22/13,71,63,54,68,54,49,93,73,52,29.99,29.92,29.86,10,9,2,14,7,17,0.89,8,Rain-Thunderstorm,39<br />
2/23/13,64,57,50,51,49,45,89,75,60,29.98,29.93,29.88,10,10,10,9,4,14,0,3,,21<br />
2/24/13,72,58,43,58,50,42,93,73,53,29.98,29.88,29.74,10,9,4,17,8,22,0.63,3,Rain-Thunderstorm,81<br />
2/25/13,67,61,54,64,59,37,100,76,51,29.72,29.61,29.44,10,8,2,25,12,30,0.59,7,Rain-Thunderstorm,130<br />
2/26/13,58,52,45,43,38,33,80,64,47,29.94,29.79,29.61,10,10,10,24,11,40,0,2,,263<br />
2/27/13,70,57,43,46,40,36,96,62,28,30.07,29.98,29.94,10,10,10,21,5,25,0,1,,270<br />
2/28/13,52,48,43,34,30,26,65,52,39,30.18,30.12,30.08,10,10,10,13,5,18,0,0,,309<br />
3/1/13,58,48,38,35,31,26,76,54,32,30.18,30.14,30.09,10,10,10,23,7,28,0,0,,307<br />
3/2/13,47,39,30,32,27,23,92,69,45,30.28,30.23,30.19,10,10,8,15,4,23,0,3,,334<br />
3/3/13,56,41,26,34,27,23,92,61,30,30.31,30.23,30.12,10,9,6,12,3,15,0,0,,225<br />
3/4/13,72,55,37,57,47,34,92,70,47,30.12,30.01,29.92,10,10,8,22,12,33,0,3,,174<br />
3/5/13,74,64,53,61,49,28,90,59,28,30.23,30.04,29.91,10,10,10,21,10,30,0,4,,269<br />
3/6/13,64,51,38,29,25,21,54,37,20,30.36,30.28,30.23,10,10,10,15,6,20,0,0,,340<br />
3/7/13,66,49,32,40,32,28,85,55,24,30.37,30.28,30.23,10,10,10,9,2,13,0,0,,85<br />
3/8/13,72,54,36,45,38,32,92,61,30,30.3,30.23,30.14,10,10,8,12,4,21,0,0,,108<br />
3/9/13,71,60,48,58,53,45,86,74,61,30.16,30.07,29.94,10,9,5,18,8,25,0,3,,109<br />
3/10/13,80,67,54,63,58,53,97,73,48,29.96,29.91,29.83,10,8,2,36,13,44,0.44,7,Rain,160<br />
3/11/13,59,52,44,54,45,34,100,72,43,30.06,29.96,29.92,10,6,2,17,7,24,1.9,6,Rain,319<br />
3/12/13,68,53,37,42,36,33,92,61,29,30.23,30.14,30.06,10,10,10,13,3,22,0,0,,326<br />
3/13/13,68,54,39,41,29,20,92,55,18,30.42,30.34,30.25,10,10,10,16,5,25,0,0,,8<br />
3/14/13,69,53,37,44,31,25,82,52,22,30.46,30.37,30.3,10,10,10,14,4,17,0,0,,114<br />
3/15/13,76,60,43,51,45,39,96,62,27,30.31,30.22,30.13,10,10,10,20,8,25,0,0,,212<br />
3/16/13,76,64,51,56,52,50,100,72,43,30.12,30.03,29.94,10,10,8,20,9,25,0,1,,185<br />
3/17/13,80,68,55,65,59,54,100,74,47,29.96,29.9,29.81,10,9,5,23,9,28,T,3,,165<br />
3/18/13,82,74,65,67,65,60,93,72,51,29.92,29.83,29.76,10,9,6,18,11,22,T,6,,200<br />
3/19/13,78,65,51,59,48,40,84,58,31,30.04,29.98,29.94,10,10,10,15,8,21,0,2,,55<br />
3/20/13,71,59,47,47,35,20,83,49,15,30.19,30.09,30.01,10,10,2,16,5,23,0.03,2,Rain,19<br />
3/21/13,67,56,45,44,34,30,65,46,26,30.07,29.97,29.86,10,10,10,16,7,21,0,3,,103<br />
3/22/13,77,67,56,66,59,45,93,79,64,29.88,29.81,29.74,10,10,8,14,7,20,0.03,7,Rain,119<br />
3/23/13,70,67,64,67,65,64,100,94,87,29.82,29.73,29.57,10,4,0,14,6,18,0.01,8,Fog,90<br />
3/24/13,66,55,44,66,49,28,100,65,29,30.06,29.78,29.62,10,9,2,23,10,35,0,5,Rain,308<br />
3/25/13,58,47,35,30,24,17,82,52,22,30.29,30.18,30.07,10,10,10,22,6,31,0,0,,319<br />
3/26/13,56,45,33,30,23,19,75,51,26,30.43,30.37,30.3,10,10,10,20,6,26,0,0,Rain,340<br />
3/27/13,64,47,29,37,29,24,92,57,22,30.46,30.37,30.27,10,10,10,12,3,16,0,0,,119<br />
3/28/13,72,54,36,46,37,31,92,58,24,30.37,30.3,30.23,10,10,10,10,3,29,0,0,,138<br />
3/29/13,76,60,43,50,46,41,100,67,33,30.31,30.24,30.18,10,10,5,16,6,36,0,0,,182<br />
3/30/13,77,64,50,58,54,50,100,72,43,30.19,30.11,30.03,10,9,3,20,8,25,T,1,Rain,193<br />
3/31/13,77,66,55,63,60,55,100,80,60,30.04,29.98,29.91,10,6,0,31,6,43,0.5,6,Fog-Rain,211<br />
