CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
11/7/13,45,38,31,32,29,25,85,70,53,30.27,30.24,30.18,10,10,10,18,9,26,0,3,,267<br />
11/8/13,48,39,29,31,29,27,92,65,37,30.37,30.23,29.99,10,10,10,22,9,31,0,4,,211<br />
11/9/13,59,51,43,39,35,23,66,54,37,30.12,29.95,29.88,10,10,10,29,18,38,0,3,,249<br />
11/10/13,49,42,35,31,28,24,72,57,33,30.35,30.28,30.14,10,10,10,22,9,31,0,3,,259<br />
11/11/13,48,37,26,38,29,16,100,75,46,30.52,30.25,30.11,10,6,0,22,13,29,0.1,8,Fog-Rain-Snow,331<br />
11/12/13,34,29,23,19,16,13,71,59,31,30.74,30.66,30.54,10,10,10,18,11,24,0,1,,303<br />
11/13/13,40,30,20,22,17,13,78,57,27,30.63,30.45,30.21,10,10,10,23,14,31,0,2,,223<br />
11/14/13,50,41,31,27,23,20,64,49,27,30.19,30.07,29.98,10,10,10,24,14,31,0,4,,210<br />
11/15/13,49,44,38,37,31,27,71,59,40,30.02,29.99,29.96,10,10,10,17,11,23,0,5,,202<br />
11/16/13,61,52,43,57,49,37,94,87,76,29.96,29.78,29.59,10,6,2,28,15,38,0.3,8,Rain,176<br />
11/17/13,69,56,43,62,52,35,94,81,55,29.73,29.44,29.2,10,8,1,43,21,59,0.77,7,Rain-Thunderstorm,222<br />
11/18/13,43,37,31,35,28,23,76,64,38,30.29,30.02,29.76,10,10,10,28,16,36,0,3,,284<br />
11/19/13,41,34,26,32,26,21,82,70,53,30.41,30.35,30.3,10,10,10,13,6,16,0,3,,64<br />
11/20/13,44,38,31,38,29,25,89,69,41,30.33,30.24,30.14,10,9,6,20,8,25,0.16,6,Rain,144<br />
11/21/13,51,46,41,46,42,38,100,85,65,30.21,30.17,30.13,10,6,2,13,6,17,0.05,8,Rain,208<br />
11/22/13,44,36,28,40,31,20,89,78,56,30.5,30.39,30.22,10,8,3,21,10,26,0.03,6,Rain,334<br />
11/23/13,29,23,16,18,8,1,69,51,26,30.74,30.6,30.46,10,10,10,24,16,30,0,2,,322<br />
11/24/13,27,20,12,10,4,-1,71,49,20,30.77,30.64,30.44,10,10,10,15,9,23,0,1,,256<br />
11/25/13,32,27,22,27,20,9,86,70,41,30.4,30.19,30.09,10,8,2,22,13,28,0,8,Snow,221<br />
11/26/13,36,27,18,27,20,4,79,67,39,30.19,30.1,30.02,10,9,5,25,12,32,T,8,Snow,291<br />
11/27/13,29,22,14,12,8,4,68,54,25,30.3,30.25,30.18,10,10,10,22,12,25,0,3,,308<br />
11/28/13,34,29,23,16,13,10,72,53,32,30.53,30.33,30.23,10,10,10,20,10,30,0,4,,255<br />
11/29/13,37,28,18,21,17,14,81,61,37,30.67,30.58,30.44,10,10,10,12,6,21,0,5,,191<br />
11/30/13,51,41,31,29,26,20,73,57,30,30.42,30.21,30.08,10,10,10,16,9,25,0,3,,197<br />
12/1/13,44,37,30,34,31,27,89,79,64,30.13,30.08,30.01,10,8,4,13,5,15,0,6,,350<br />
12/2/13,43,38,33,36,31,26,93,75,45,29.99,29.88,29.78,10,7,2,14,7,18,0.09,8,Rain,117<br />
12/3/13,51,44,37,49,43,35,96,92,85,29.77,29.73,29.68,4,2,1,14,8,20,T,8,Rain,158<br />
12/4/13,57,50,42,54,49,36,100,90,74,29.75,29.64,29.52,10,4,1,25,11,37,T,8,Rain,171<br />
12/5/13,42,32,22,34,19,9,82,67,45,30.29,30.03,29.7,10,10,10,25,14,37,0,8,,266<br />
12/6/13,22,18,14,10,8,2,68,60,38,30.6,30.42,30.28,10,10,10,14,9,17,0,5,,312<br />
12/7/13,21,15,9,6,2,-1,73,56,26,30.75,30.67,30.6,10,10,10,14,6,16,0,2,,317<br />
12/8/13,26,21,16,23,17,3,93,76,42,30.63,30.24,29.94,10,5,1,20,9,24,0.1,8,Snow,100<br />
12/9/13,26,15,3,22,9,-6,85,70,46,30.3,30.16,29.97,10,8,4,28,14,36,T,7,Snow,259<br />
12/10/13,22,12,1,10,3,-6,76,62,41,30.35,30.21,30.09,10,10,3,26,14,35,T,5,Snow,244<br />
12/11/13,21,12,2,14,7,-8,88,70,39,30.63,30.43,30.27,10,7,1,17,10,21,0.01,5,Snow,281<br />
12/12/13,20,9,-3,11,2,-9,75,65,46,30.61,30.43,30.26,10,10,10,23,10,29,0,5,,235<br />
12/13/13,31,23,15,27,18,10,93,74,55,30.25,30.18,30.11,10,8,1,12,5,16,0.04,7,Snow,99<br />
12/14/13,30,27,23,28,26,19,96,88,74,30.13,29.99,29.89,10,3,0,16,11,21,0.1,8,Fog-Snow,50<br />
12/15/13,24,18,12,18,8,3,86,71,54,30.17,30.07,29.94,10,9,6,23,12,30,T,7,Snow,270<br />
12/16/13,22,17,12,18,11,0,93,74,51,30.21,30.1,30.01,10,6,1,14,5,17,0.01,8,Snow,241<br />
12/17/13,33,25,16,25,19,12,92,77,51,30.13,30.04,29.95,10,7,1,21,13,26,T,6,Snow,256<br />
12/18/13,34,25,16,27,16,10,81,64,33,30.21,30.06,29.87,10,10,10,21,12,28,0,4,,223<br />
12/19/13,43,39,34,37,33,28,100,85,67,29.95,29.89,29.81,10,7,1,13,5,18,0.05,7,Rain,116<br />
12/20/13,37,36,34,37,35,33,100,96,89,29.83,29.78,29.72,7,2,0,14,8,17,0.13,8,Fog-Rain,357<br />
12/21/13,36,34,32,36,33,30,100,95,90,29.87,29.79,29.63,10,3,0,28,9,33,0.26,8,Fog-Rain,10<br />
12/22/13,35,31,26,34,29,19,100,88,74,30.15,29.82,29.59,10,7,2,21,11,24,0.05,8,Rain-Snow,319<br />
12/23/13,27,14,0,22,9,-7,86,75,54,30.53,30.36,30.13,10,8,4,22,14,28,T,5,Snow,259<br />
12/24/13,19,9,-1,12,1,-7,81,70,45,30.62,30.54,30.42,10,10,3,16,9,22,T,5,Snow,225<br />
12/25/13,27,23,19,25,20,10,93,82,53,30.39,30.22,30.1,10,6,1,18,11,24,0.02,8,Snow,220<br />
12/26/13,36,26,15,29,18,9,80,73,59,30.34,30.23,30.1,10,10,6,20,11,24,T,7,Snow,237<br />
12/27/13,44,35,26,31,29,26,92,73,43,30.32,30.22,30.11,10,9,6,21,10,29,0,5,,219<br />
12/28/13,51,43,34,35,32,30,85,67,40,30.11,30.01,29.86,10,10,10,18,12,28,0,2,,212<br />
12/29/13,39,26,12,30,21,3,93,78,59,30.23,29.97,29.79,10,8,2,24,13,32,T,8,Snow,317<br />
12/30/13,15,9,3,7,2,-4,85,71,29,30.39,30.27,30.19,10,6,0,15,7,18,T,6,Snow,278<br />
12/31/13,14,9,4,10,6,-2,86,78,60,30.41,30.33,30.25,10,5,0,16,7,20,0.08,6,Snow,274<br />
1/1/14,24,19,14,19,17,10,93,85,69,30.34,30.25,30.15,10,3,0,21,13,28,0.02,8,Fog-Snow,58<br />
1/2/14,22,14,5,18,12,-4,93,78,57,30.46,30.24,30.09,10,4,0,23,15,31,0.01,7,Fog-Snow,11<br />
1/3/14,20,9,-2,12,1,-7,83,68,52,30.5,30.32,29.98,10,10,7,25,12,36,0,3,,205<br />
1/4/14,33,27,20,30,24,12,100,82,56,30.02,29.95,29.85,10,5,0,25,13,36,0.08,6,Fog-Snow,213<br />
1/5/14,31,15,-1,28,13,-11,93,82,56,30.09,30.01,29.9,10,2,0,30,19,39,0.02,8,Fog-Snow,344<br />
1/6/14,-1,-8,-15,-14,-20,-24,71,62,47,30.36,30.27,30.09,10,9,5,29,18,37,0,3,,270<br />
1/7/14,5,-3,-11,-1,-10,-17,80,68,45,30.42,30.37,30.34,10,10,10,18,10,23,0,3,,236<br />
1/8/14,15,7,-2,3,-1,-4,91,70,38,30.58,30.47,30.37,10,10,10,7,3,9,0,4,,299<br />
1/9/14,29,16,2,27,14,-2,93,84,67,30.59,30.39,30.18,10,5,1,13,5,20,T,7,Snow,136<br />
1/10/14,42,36,29,42,34,28,100,97,92,30.18,29.92,29.54,7,2,0,20,10,26,0.86,8,Fog-Rain-Snow-Thunderstorm,168<br />
1/11/14,41,36,31,41,33,26,100,90,67,29.81,29.55,29.42,10,6,0,22,12,30,0.07,8,Fog-Rain,254<br />
1/12/14,44,37,29,32,28,25,89,75,54,29.92,29.79,29.62,10,10,7,24,15,36,0,7,,201<br />
1/13/14,47,38,28,35,31,24,82,71,49,29.81,29.65,29.57,10,10,10,23,12,29,0,4,,240<br />
1/14/14,35,29,22,32,23,16,92,77,52,29.91,29.76,29.62,10,8,2,32,16,43,T,6,Snow,230<br />
1/15/14,22,19,16,18,10,8,85,69,56,30.13,30.04,29.92,10,10,4,18,11,24,T,5,Snow,264<br />
1/16/14,35,28,20,32,22,10,93,76,41,29.87,29.63,29.49,10,8,2,26,16,33,T,8,Snow,223<br />
1/17/14,21,17,13,12,8,4,81,70,51,30.03,29.92,29.75,10,7,2,17,12,22,T,8,Snow,263<br />
1/18/14,21,16,11,18,14,6,93,84,67,29.99,29.86,29.74,10,5,0,14,7,22,0.04,7,Fog-Snow,140<br />
1/19/14,39,25,11,29,19,8,92,76,59,29.91,29.73,29.57,10,9,5,26,14,35,0,5,,232<br />
1/20/14,37,29,20,28,24,16,93,81,65,30.06,29.91,29.63,10,6,0,24,10,29,T,8,Fog-Snow,2<br />
1/21/14,20,11,1,10,0,-6,92,69,35,30.33,30.24,30.06,10,7,0,26,13,33,0,4,Snow,322<br />
1/22/14,15,8,1,9,1,-10,79,70,46,30.25,30.05,29.88,10,6,1,25,12,33,T,7,Snow,253<br />
1/23/14,11,4,-3,-2,-8,-12,69,59,41,30.67,30.53,30.27,10,10,10,22,13,26,0,1,,286<br />
1/24/14,28,11,-6,24,7,-12,89,70,40,30.59,29.96,29.51,10,7,1,32,18,41,T,7,Snow,217<br />
1/25/14,33,20,7,30,11,-6,93,64,27,29.92,29.63,29.39,10,7,1,33,17,40,0.01,5,Snow,279<br />
1/26/14,32,19,6,25,11,-4,86,73,46,29.86,29.59,29.4,10,6,0,32,15,40,0.1,8,Fog-Snow,240<br />
1/27/14,6,0,-7,-3,-13,-17,67,58,40,30.51,30.3,29.92,10,10,7,26,14,37,0,2,Snow,279<br />
1/28/14,4,-3,-11,-5,-12,-17,78,63,41,30.53,30.45,30.32,10,10,10,18,10,23,0,0,,249<br />
1/29/14,22,12,1,7,0,-6,72,54,28,30.3,30.22,30.06,10,10,10,21,12,29,0,0,,223<br />
1/30/14,33,26,19,27,18,7,93,70,44,30.04,29.84,29.69,10,8,0,32,17,44,T,7,Fog-Snow,210<br />
1/31/14,28,24,19,21,15,9,93,72,50,30.2,30.12,29.97,10,8,1,13,4,16,0.02,8,Snow,253<br />
2/1/14,32,28,23,29,25,20,100,89,78,30.12,29.97,29.84,7,3,0,14,8,18,0.2,8,Fog-Snow,22<br />
2/2/14,23,15,7,18,9,3,83,68,40,30.37,30.27,30.14,10,10,7,15,7,18,0,6,,323<br />
2/3/14,22,12,1,4,2,-3,88,64,27,30.45,30.41,30.36,10,10,9,10,4,13,0,2,,261<br />
2/4/14,25,18,10,20,14,3,93,75,46,30.47,30.3,30.09,10,6,1,22,7,25,0.02,8,Snow,67<br />
2/5/14,25,17,9,23,17,6,93,81,63,30.48,30.22,30,10,3,0,25,14,33,0.02,7,Snow,359<br />
2/6/14,12,6,-1,6,-3,-8,85,72,45,30.52,30.47,30.4,10,9,6,20,11,24,T,3,Snow,253<br />
2/7/14,11,4,-3,0,-4,-8,79,66,38,30.48,30.44,30.41,10,10,10,21,10,24,0,3,,234<br />
2/8/14,17,12,6,13,8,0,88,79,61,30.4,30.24,30.13,10,5,0,10,5,18,0.07,8,Fog-Snow,186<br />
2/9/14,20,14,7,13,7,0,88,73,46,30.35,30.23,30.12,10,9,6,16,8,22,T,4,Snow,288<br />
2/10/14,13,6,-2,-2,-6,-9,73,58,28,30.56,30.46,30.35,10,10,10,15,8,17,0,0,,299<br />
2/11/14,15,6,-4,0,-4,-8,79,62,36,30.6,30.53,30.45,10,10,10,10,6,18,0,0,,245<br />
2/12/14,23,13,2,9,4,-2,84,65,38,30.44,30.25,30.07,10,10,10,12,5,20,0,5,,185<br />
2/13/14,30,23,15,27,14,6,78,63,35,30.06,29.75,29.52,10,8,1,18,8,28,T,7,Snow,204<br />
2/14/14,22,18,13,14,9,6,77,68,49,30,29.81,29.65,10,10,9,18,9,23,T,6,Snow,294<br />
2/15/14,24,15,6,14,8,1,86,71,53,30.15,30.06,29.96,10,7,1,14,6,21,0.01,6,Snow,214<br />
2/16/14,28,23,18,18,15,14,88,73,48,30.32,30.17,29.95,10,8,4,17,9,22,T,7,Snow,347<br />
2/17/14,29,26,22,25,20,16,96,84,65,30.3,29.91,29.68,10,3,0,22,11,29,0.38,8,Fog-Snow,144<br />
2/18/14,45,34,23,30,26,21,88,70,41,29.99,29.83,29.66,10,8,5,24,11,32,0,4,,210<br />
2/19/14,45,39,32,30,28,25,82,69,34,30.01,29.89,29.67,10,10,8,15,8,18,0,4,,243<br />
2/20/14,51,43,35,52,37,29,100,94,71,29.94,29.54,29.23,10,4,0,44,13,59,0.77,8,Fog-Rain-Thunderstorm,115<br />
2/21/14,37,33,28,30,21,8,87,65,34,29.87,29.64,29.4,10,8,2,39,23,51,T,5,Snow,245<br />
2/22/14,35,29,23,17,13,11,63,50,32,30.09,30.01,29.88,10,10,10,17,11,22,0,4,,261<br />
2/23/14,29,23,16,11,7,4,62,52,32,30.28,30.22,30.1,10,10,10,21,12,29,0,4,,284<br />
2/24/14,25,19,13,9,6,4,71,56,32,30.32,30.29,30.26,10,10,10,21,12,28,0,4,,278<br />
2/25/14,24,16,7,10,4,-4,68,57,35,30.29,30.24,30.19,10,10,10,17,12,23,T,4,Snow,284<br />
2/26/14,19,10,1,6,-3,-7,66,54,29,30.3,30.06,29.67,10,10,10,28,16,35,0,2,,254<br />
2/27/14,19,13,6,6,-8,-16,74,42,14,30.27,30.07,29.71,10,9,2,29,13,38,T,2,Snow,318<br />
2/28/14,32,19,6,16,5,-10,70,51,32,30.28,30.16,30.04,10,10,10,18,9,26,0,5,,156<br />
3/1/14,32,22,12,27,14,8,92,78,45,30.38,30.24,30.03,10,4,0,17,9,21,0.03,8,Fog-Snow,357<br />
3/2/14,16,11,5,8,1,-13,85,64,27,30.5,30.41,30.32,10,7,1,17,12,22,0.01,8,Snow,344<br />
3/3/14,20,11,1,7,0,-13,80,62,35,30.57,30.5,30.42,10,8,1,16,6,20,T,5,Snow,324<br />
3/4/14,27,20,12,12,6,1,67,55,30,30.43,30.31,30.23,10,10,6,12,7,14,T,6,Snow,215<br />
3/5/14,24,22,20,18,16,13,93,78,57,30.48,30.4,30.27,10,6,1,17,13,17,0.01,8,Snow,53<br />
3/6/14,32,24,16,18,14,8,74,64,46,30.47,30.32,30.13,10,10,10,12,7,14,0,3,,104<br />
3/7/14,46,33,20,33,24,15,85,65,34,30.12,30,29.91,10,8,5,16,7,22,T,5,,203<br />
3/8/14,39,31,23,33,24,19,92,81,66,30.3,30.17,30,10,7,1,22,11,29,0.01,7,Snow,16<br />
3/9/14,42,32,21,33,25,18,92,72,51,30.29,30.11,29.81,10,8,4,22,12,30,0,5,,215<br />
3/10/14,54,48,41,39,35,32,82,64,43,29.81,29.72,29.67,10,9,7,21,13,28,0,7,,240<br />
3/11/14,51,42,33,39,34,31,93,77,48,29.78,29.72,29.66,10,9,1,26,11,34,0.37,8,Rain-Snow,31<br />
3/12/14,34,26,18,33,22,9,100,79,46,30.16,29.89,29.68,10,7,0,30,16,39,0.13,5,Fog-Snow,8<br />
3/13/14,39,26,14,33,19,7,89,73,46,30.2,30.08,29.88,10,10,10,18,7,28,0,2,,205<br />
3/14/14,54,46,38,37,32,29,79,62,36,29.87,29.74,29.61,10,10,10,29,16,36,0,2,,234<br />
3/15/14,40,34,28,31,26,22,93,71,44,30.29,30.13,29.87,10,9,2,24,12,29,T,6,Snow,22<br />
3/16/14,29,24,19,22,13,9,75,61,41,30.41,30.32,30.21,10,9,6,30,20,36,T,6,Snow,45<br />
3/17/14,39,30,20,26,14,4,79,54,25,30.19,29.98,29.85,10,10,10,14,9,14,0,2,,131<br />
3/18/14,51,41,30,38,31,25,85,66,42,29.92,29.83,29.71,10,10,8,23,11,29,0,5,,149<br />
3/19/14,47,41,35,45,38,25,100,85,59,30.01,29.74,29.58,10,7,3,24,13,34,0.39,8,Rain,241<br />
3/20/14,48,40,31,32,27,22,92,68,26,30.09,30.05,30.01,10,9,2,20,8,24,T,5,Snow,260<br />
3/21/14,58,46,33,40,35,25,92,68,41,30.04,29.88,29.68,10,8,3,25,12,32,T,4,Rain-Snow,138<br />
3/22/14,42,36,29,33,25,16,79,59,34,30.33,30.15,29.87,10,10,10,24,12,31,T,7,,322<br />
3/23/14,30,26,21,14,12,8,72,56,35,30.48,30.42,30.35,10,9,2,18,9,23,T,4,Snow,15<br />
3/24/14,37,29,20,15,11,4,74,50,15,30.41,30.29,30.11,10,10,10,14,6,18,0,3,,242<br />
3/25/14,31,26,21,25,15,2,88,62,24,30.29,30.11,30,10,8,1,23,13,30,T,5,Snow,303<br />
3/26/14,39,28,17,18,11,4,62,43,23,30.38,30.25,30.05,10,10,10,22,10,30,0,3,,208<br />
3/27/14,54,45,35,48,37,18,100,80,37,30.01,29.73,29.44,10,9,6,29,18,42,0.12,8,Rain-Thunderstorm,185<br />
3/28/14,55,45,34,50,35,28,97,82,67,30.22,29.9,29.44,10,9,2,31,13,44,0.04,8,Rain,330<br />
3/29/14,41,35,28,31,26,12,89,70,38,30.28,30.22,30.14,10,10,6,20,10,24,0,6,,16<br />
3/30/14,57,41,25,34,26,19,79,53,21,30.29,30.19,30.06,10,10,10,17,7,22,0,2,,210<br />
3/31/14,68,56,44,40,31,24,63,40,12,30.06,29.91,29.73,10,10,10,29,16,44,0.03,6,Rain-Thunderstorm,176<br />
