CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
11/6/14,72,63,54,66,61,50,100,84,67,30.21,30.17,30.14,10,7,0,13,3,31,0.1,5,Fog-Rain,330<br />
11/7/14,65,56,46,48,38,31,89,60,30,30.24,30.14,30.04,10,10,10,17,5,22,0,0,,17<br />
11/8/14,72,58,43,43,39,35,83,56,29,30.08,30.03,29.97,10,10,10,9,3,13,0,1,,348<br />
11/9/14,71,57,43,47,43,40,93,63,33,30.12,30.04,29.99,10,10,10,13,3,18,0,0,,349<br />
11/10/14,77,58,39,58,49,38,93,65,36,30.05,29.97,29.91,10,10,6,18,6,22,0,0,,143<br />
11/11/14,82,70,58,62,59,55,93,71,49,30.05,29.97,29.91,10,10,7,17,7,21,0,5,,197<br />
11/12/14,60,51,42,54,43,34,86,78,70,30.25,30.16,30.06,10,10,5,13,6,19,T,8,Rain,357<br />
11/13/14,49,41,33,33,27,19,79,63,46,30.39,30.32,30.25,10,10,8,15,7,24,0.01,5,Rain,353<br />
11/14/14,51,40,29,22,18,14,63,43,22,30.42,30.35,30.28,10,10,10,15,4,20,0,0,,8<br />
11/15/14,58,44,29,44,26,19,75,51,26,30.36,30.25,30.14,10,10,10,15,7,19,0,5,,84<br />
11/16/14,76,63,50,68,61,44,93,79,64,30.12,29.88,29.79,10,7,0,25,12,38,2.64,8,Fog-Rain-Thunderstorm,196<br />
11/17/14,51,43,35,48,35,23,96,66,36,30.38,30.12,29.9,10,9,2,17,9,28,0.35,5,Rain,326<br />
11/18/14,51,40,29,28,22,15,92,58,24,30.53,30.46,30.4,10,10,10,14,4,18,0,0,,7<br />
11/19/14,61,44,27,38,28,21,92,57,22,30.46,30.37,30.28,10,10,10,15,4,20,0,0,,168<br />
11/20/14,71,54,37,48,43,36,92,66,40,30.28,30.23,30.17,10,10,7,12,5,15,0,2,,114<br />
11/21/14,72,58,43,52,47,42,93,64,35,30.3,30.25,30.21,10,10,10,23,9,30,0,3,,89<br />
11/22/14,70,60,50,61,55,47,93,80,66,30.24,30.07,29.87,10,10,10,23,11,30,0,5,,87<br />
11/23/14,75,69,63,64,62,55,93,74,54,29.84,29.68,29.59,10,10,2,28,16,35,0.4,6,Rain,188<br />
11/24/14,67,57,46,63,49,35,93,67,40,30.11,29.9,29.72,10,10,6,14,6,19,0,1,,291<br />
11/25/14,57,47,36,39,33,25,86,59,32,30.25,30.19,30.11,10,10,10,12,3,20,0,2,,327<br />
11/26/14,70,51,31,44,36,29,96,61,26,30.27,30.22,30.15,10,10,8,23,8,30,0,0,,238<br />
11/27/14,62,50,38,43,33,25,93,60,27,30.47,30.41,30.3,10,10,10,13,5,19,0,0,,338<br />
11/28/14,63,48,33,44,34,30,89,62,35,30.44,30.35,30.22,10,10,10,14,6,16,0,0,,102<br />
11/29/14,77,62,46,57,52,44,93,70,46,30.22,30.17,30.12,10,9,3,22,9,28,0,1,,157<br />
11/30/14,81,69,57,59,56,55,93,68,42,30.23,30.18,30.14,10,10,8,20,7,23,0,3,,152<br />
12/1/14,81,66,51,62,57,49,100,73,45,30.33,30.28,30.22,10,6,0,13,5,16,0,3,Fog,82<br />
12/2/14,74,63,51,61,53,49,100,73,46,30.32,30.27,30.19,10,6,0,9,4,12,0,5,Fog,322<br />
12/3/14,73,60,47,61,55,45,97,83,68,30.26,30.2,30.16,10,9,3,8,3,10,0,2,,58<br />
12/4/14,70,62,54,65,59,53,100,89,78,30.24,30.19,30.15,10,4,0,9,4,13,0,5,Fog,60<br />
12/5/14,82,74,66,67,65,63,100,79,58,30.21,30.17,30.12,10,7,1,18,9,23,0,6,Fog,159<br />
12/6/14,76,66,55,69,63,48,100,82,64,30.32,30.23,30.18,10,6,0,15,5,23,T,6,Fog-Rain,262<br />
12/7/14,61,52,43,47,43,39,93,71,49,30.36,30.29,30.22,10,10,10,14,6,17,0,2,,40<br />
12/8/14,67,53,39,43,41,38,92,67,42,30.3,30.25,30.2,10,10,5,9,2,14,0,0,,331<br />
12/9/14,71,54,36,44,38,33,92,60,28,30.31,30.26,30.21,10,9,7,13,2,18,0,0,,313<br />
12/10/14,62,50,37,38,36,33,92,64,36,30.33,30.25,30.19,10,10,6,10,3,14,0,0,,29<br />
12/11/14,65,52,38,43,38,35,92,64,36,30.32,30.26,30.22,10,10,10,10,2,14,0,2,,54<br />
12/12/14,67,57,47,46,44,42,86,65,44,30.39,30.31,30.28,10,10,10,9,4,19,0.01,6,,69<br />
12/13/14,72,60,47,48,46,45,86,64,41,30.32,30.25,30.18,10,10,7,9,2,13,0,2,,62<br />
12/14/14,72,58,43,51,47,41,100,72,44,30.19,30.12,30.05,10,8,2,13,5,16,0,1,,96<br />
12/15/14,77,67,56,65,60,51,86,71,56,30.06,30.01,29.94,10,10,4,25,12,33,0.09,7,Rain,188<br />
12/16/14,67,54,41,43,36,33,87,61,34,30.28,30.2,30.08,10,10,10,16,6,23,0,2,,306<br />
12/17/14,61,48,34,42,38,33,92,67,42,30.31,30.23,30.17,10,10,9,10,3,14,0,0,,66<br />
12/18/14,65,55,44,55,50,41,93,78,62,30.19,30.13,30.09,10,9,5,13,6,20,0.03,6,Rain,63<br />
12/19/14,56,52,47,54,50,45,100,93,86,30.16,30.09,30.03,10,5,1,16,9,23,2.41,8,Rain,51<br />
12/20/14,51,47,42,47,44,41,100,92,83,30.19,30.15,30.09,10,9,1,13,5,17,0.03,6,Rain,30<br />
12/21/14,60,52,43,50,46,42,96,80,64,30.17,30.06,29.93,10,9,3,10,3,13,0,6,,70<br />
12/22/14,77,65,52,65,59,51,100,82,64,29.92,29.78,29.66,10,5,0,21,9,27,T,6,Fog-Rain,153<br />
12/23/14,77,63,49,70,62,45,96,88,79,29.72,29.62,29.49,10,6,1,30,7,41,1.79,7,Rain-Thunderstorm,197<br />
12/24/14,54,47,40,44,38,31,89,68,46,30.14,29.93,29.7,10,10,10,23,10,28,0,4,,288<br />
12/25/14,58,45,32,40,36,31,96,68,40,30.27,30.2,30.15,10,10,10,12,5,18,0,0,,145<br />
12/26/14,63,53,43,58,50,39,93,80,67,30.21,30.15,30.11,10,9,2,20,9,25,0.11,5,Rain,91<br />
12/27/14,72,66,59,70,63,58,97,92,87,30.14,30.09,30.02,10,6,1,21,9,24,1,8,Rain-Thunderstorm,112<br />
12/28/14,71,61,51,69,54,48,96,88,80,30.15,30.09,30.03,10,8,2,15,6,20,0.2,8,Rain,320<br />
12/29/14,56,53,49,52,50,47,100,93,86,30.19,30.12,30.07,10,6,2,10,3,15,T,8,,351<br />
12/30/14,52,44,36,50,42,34,96,86,76,30.45,30.34,30.2,10,10,2,14,4,18,0,6,,9<br />
12/31/14,58,46,33,36,33,30,96,66,36,30.48,30.4,30.29,10,10,8,17,6,21,0,0,,24<br />
1/1/15,53,47,41,47,41,33,83,77,70,30.38,30.24,30.14,10,10,10,16,8,20,T,7,Rain,58<br />
1/2/15,70,62,53,65,59,48,100,89,77,30.17,30.09,30.01,10,6,1,14,8,18,0.04,7,Rain,92<br />
1/3/15,74,66,58,70,64,56,93,90,87,30.06,29.96,29.85,10,6,0,30,9,30,3.52,8,Fog-Rain-Thunderstorm,201<br />
1/4/15,59,52,44,56,48,36,93,73,53,30.54,30.25,30.06,10,10,10,15,7,19,0,3,,307<br />
1/5/15,52,42,32,33,28,25,89,64,38,30.65,30.54,30.46,10,10,10,13,4,18,0,0,,180<br />
1/6/15,63,46,29,37,32,27,92,62,32,30.5,30.41,30.33,10,10,10,8,3,12,0,0,,296<br />
1/7/15,56,42,28,37,26,8,92,61,29,30.68,30.48,30.34,10,10,10,20,7,32,0,2,,8<br />
1/8/15,38,29,20,23,9,2,63,45,27,30.67,30.54,30.38,10,10,10,14,6,23,0,1,,62<br />
1/9/15,39,36,33,30,26,23,82,68,54,30.5,30.44,30.38,10,10,10,13,4,16,0.02,7,Rain-Snow,15<br />
1/10/15,51,41,30,28,21,17,70,49,27,30.53,30.45,30.39,10,10,10,15,7,18,0,1,,53<br />
1/11/15,62,52,41,56,45,21,100,70,40,30.38,30.23,30.16,10,8,1,17,10,24,0.42,7,Rain,93<br />
1/12/15,63,55,47,59,54,43,97,87,77,30.27,30.18,30.13,10,5,0,14,5,17,0.02,8,Fog-Rain,325<br />
1/13/15,47,43,38,42,37,35,89,83,76,30.38,30.32,30.26,10,10,7,14,8,18,0,8,,7<br />
1/14/15,41,39,36,36,35,33,92,86,79,30.35,30.29,30.23,10,10,5,12,6,17,T,8,Rain,24<br />
1/15/15,45,40,34,38,37,32,92,81,70,30.3,30.23,30.19,10,8,5,10,3,14,0.12,6,Rain,353<br />
1/16/15,58,45,31,36,32,29,100,68,36,30.37,30.28,30.23,10,10,6,10,2,14,0,0,,31<br />
1/17/15,63,46,29,45,36,28,92,64,36,30.24,30.17,30.09,10,10,7,13,4,16,0,0,,201<br />
1/18/15,70,54,38,46,36,24,93,56,18,30.3,30.22,30.16,10,9,4,14,3,19,0,0,,310<br />
1/19/15,69,50,31,45,36,29,89,59,28,30.21,30.13,30.04,10,10,10,13,4,16,0,0,,187<br />
1/20/15,73,56,39,50,46,37,96,69,41,30.05,30.01,29.95,10,10,5,9,2,14,0,3,,21<br />
1/21/15,71,59,46,47,41,36,93,63,33,30.17,30.11,30.05,10,10,6,12,6,15,0,0,,32<br />
1/22/15,58,51,44,45,40,32,93,67,40,30.17,30.07,29.94,10,6,2,26,12,33,2.19,6,Rain,46<br />
1/23/15,45,42,38,43,40,34,92,87,82,30.14,30.02,29.94,10,9,2,17,9,24,0.04,8,Rain,331<br />
1/24/15,59,46,33,38,34,29,96,66,35,30.23,30.13,30.07,10,10,8,15,7,19,0,1,,264<br />
1/25/15,69,54,39,45,39,31,93,62,30,30.08,29.97,29.86,10,10,6,24,11,32,0,0,,245<br />
1/26/15,63,54,45,36,33,30,65,48,30,30.18,30.1,30.04,10,10,10,16,8,25,0,0,,305<br />
1/27/15,77,58,39,41,37,30,92,56,19,30.17,30.11,30.06,10,10,10,12,4,15,0,0,,314<br />
1/28/15,71,56,41,41,37,30,82,54,26,30.29,30.22,30.17,10,10,10,13,6,16,0,0,,104<br />
1/29/15,78,60,41,57,48,38,96,66,36,30.28,30.22,30.17,10,9,5,17,6,21,0,1,,244<br />
1/30/15,63,51,38,45,34,27,85,56,27,30.43,30.35,30.28,10,10,10,16,6,23,0,0,,17<br />
1/31/15,62,49,36,48,39,29,83,63,42,30.32,30.23,30.09,10,10,10,16,9,21,0,1,,86<br />
2/1/15,68,61,54,64,57,46,93,85,77,30.07,29.95,29.86,10,9,1,21,9,30,0.18,7,Rain,197<br />
2/2/15,54,44,34,40,28,25,71,55,38,30.35,30.23,30.05,10,10,10,20,9,27,0,0,,341<br />
2/3/15,46,39,31,34,29,25,78,64,49,30.39,30.32,30.25,10,10,10,13,5,14,0,2,,66<br />
2/4/15,49,45,41,47,43,33,100,85,70,30.26,30.14,30.01,10,8,2,25,5,31,0.6,7,Rain,42<br />
2/5/15,57,48,38,45,40,29,100,77,54,30.37,30.25,30.14,10,9,2,13,6,19,0,3,,346<br />
2/6/15,60,45,30,34,27,21,85,54,23,30.45,30.37,30.29,10,10,10,8,2,13,0,0,,57<br />
2/7/15,70,52,33,47,41,31,89,67,44,30.28,30.19,30.1,10,10,8,16,5,21,0,0,,172<br />
2/8/15,75,61,47,59,52,46,100,77,53,30.08,30.01,29.92,10,6,0,21,9,26,0,4,Fog,169<br />
2/9/15,79,67,54,59,52,41,100,64,28,30.01,29.96,29.91,10,7,1,24,7,35,0,4,,305<br />
2/10/15,68,55,41,42,37,33,83,55,27,30.1,30.04,29.98,10,10,5,10,4,15,0,0,,1<br />
2/11/15,74,56,38,42,37,34,85,54,23,30.14,30.09,30.02,10,9,7,8,3,14,0,0,,58<br />
2/12/15,65,52,39,41,32,20,76,50,23,30.35,30.25,30.14,10,10,10,16,6,23,0,0,,5<br />
2/13/15,59,45,31,34,22,16,69,44,19,30.41,30.34,30.27,10,10,10,12,4,14,0,0,,20<br />
2/14/15,74,55,35,55,44,33,92,65,38,30.3,30.21,30.13,10,10,8,15,6,21,0,0,,240<br />
2/15/15,66,57,47,56,53,47,100,87,73,30.21,30.16,30.06,7,2,0,10,4,12,0,6,Fog,98<br />
2/16/15,71,53,35,61,49,33,100,85,70,30.06,29.93,29.76,10,5,1,30,11,41,0.93,7,Rain,310<br />
2/17/15,48,40,31,33,27,25,89,66,42,30.25,30.12,30.02,10,10,10,15,8,23,T,6,Rain,349<br />
2/18/15,57,43,28,30,24,16,92,56,20,30.39,30.3,30.23,10,10,8,22,6,31,0,0,,307<br />
2/19/15,53,42,31,28,23,17,85,56,26,30.49,30.39,30.3,10,10,10,15,4,19,0,1,,48<br />
2/20/15,66,50,34,54,41,26,86,69,51,30.29,30.18,30.06,10,10,10,23,12,31,T,6,Rain,108<br />
2/21/15,73,66,59,61,57,54,84,69,53,30.05,30.01,29.97,10,10,9,32,14,41,T,7,Rain,173<br />
2/22/15,77,63,49,65,60,46,100,80,60,30.21,30.09,30.01,10,8,2,15,6,20,0.11,7,Rain,306<br />
2/23/15,49,43,37,44,39,32,93,85,76,30.37,30.29,30.24,10,6,2,15,7,21,0.89,8,Rain,9<br />
2/24/15,47,40,33,36,33,31,96,81,65,30.26,30.17,30.04,10,9,3,12,6,15,0.04,8,Rain,356<br />
2/25/15,42,39,36,40,38,34,100,93,85,29.99,29.85,29.74,10,4,1,13,7,19,0.63,8,Rain-Thunderstorm,9<br />
2/26/15,53,44,34,35,32,31,92,68,44,30.31,30.08,29.92,10,10,6,14,8,20,0,5,,347<br />
2/27/15,53,44,35,33,31,28,82,65,48,30.44,30.38,30.32,10,9,7,14,8,20,0,4,,33<br />
2/28/15,67,50,33,49,37,25,82,61,40,30.41,30.35,30.28,10,10,10,17,10,22,0,2,,84<br />
3/1/15,65,59,53,62,58,50,100,92,83,30.32,30.27,30.22,10,6,2,17,10,23,1.14,8,Rain-Thunderstorm,92<br />
3/2/15,66,61,56,64,61,56,100,97,93,30.28,30.23,30.17,10,4,0,13,4,16,0.25,8,Fog-Rain,53<br />
3/3/15,79,68,56,70,65,55,100,87,74,30.16,30.05,29.96,10,5,0,23,8,29,0.07,6,Fog-Rain,154<br />
3/4/15,84,76,68,69,67,65,97,76,55,29.99,29.94,29.86,10,8,5,24,11,30,T,7,,175<br />
3/5/15,73,52,30,69,36,19,92,76,59,30.52,30.23,29.9,10,9,4,21,11,33,0.12,6,Rain,341<br />
3/6/15,55,41,26,24,16,12,63,41,19,30.56,30.49,30.43,10,10,10,15,7,20,0,0,,3<br />
3/7/15,68,49,30,38,25,19,78,47,16,30.5,30.41,30.32,10,10,10,13,3,15,0,0,,67<br />
3/8/15,73,58,42,42,38,32,83,55,27,30.31,30.22,30.1,10,10,10,13,4,15,T,6,Rain,63<br />
3/9/15,66,60,54,64,55,40,100,78,55,30.1,30.01,29.93,10,7,1,14,9,18,0.01,8,Rain,80<br />
3/10/15,72,68,64,68,66,63,100,90,79,30.07,29.99,29.91,10,6,0,14,5,18,0.31,8,Fog-Rain-Thunderstorm,195<br />
3/11/15,72,67,61,64,61,59,100,84,68,30.16,30.11,30.05,10,9,3,13,6,18,0.06,8,Rain,359<br />
3/12/15,71,66,61,68,65,60,100,92,84,30.12,30.06,29.99,10,7,1,16,9,21,0.24,7,Rain,87<br />
3/13/15,76,69,62,66,63,57,100,81,61,30.01,29.98,29.93,10,7,2,21,10,25,0.64,8,Rain,165<br />
3/14/15,77,69,61,59,57,55,90,70,50,30.13,30.06,29.99,10,10,10,17,7,22,0,5,,241<br />
3/15/15,80,69,57,60,58,56,100,74,48,30.25,30.2,30.12,10,9,5,14,5,19,0,1,,173<br />
3/16/15,84,71,57,61,58,56,93,67,40,30.26,30.19,30.12,10,9,5,14,5,18,0,0,,247<br />
3/17/15,87,74,61,64,61,58,93,71,48,30.17,30.1,30.04,10,10,8,15,6,19,0,0,,274<br />
3/18/15,80,73,65,68,65,63,100,79,58,30.07,30.02,29.96,10,8,4,13,5,14,T,4,Rain,243<br />
3/19/15,83,74,65,66,65,63,93,74,54,30.06,30.01,29.95,10,8,3,12,2,13,T,7,Rain,303<br />
3/20/15,83,74,64,67,65,64,100,79,58,30.14,30.08,30.03,10,8,5,12,4,14,0,5,,256<br />
3/21/15,81,73,64,67,64,62,93,76,58,30.1,30.05,29.98,10,7,2,17,6,22,0.51,6,Rain,42<br />
3/22/15,81,70,59,70,63,54,93,74,54,30.02,29.94,29.87,10,8,1,18,10,24,T,7,Rain,193<br />
3/23/15,69,63,57,55,54,52,93,75,57,30.08,30.03,29.98,10,10,8,13,6,20,T,8,,338<br />
3/24/15,75,68,60,63,56,53,93,71,49,30.1,30.05,30.01,10,10,9,14,5,17,0,6,,140<br />
3/25/15,80,67,53,62,56,53,100,73,45,30.1,30.03,29.94,10,6,0,14,6,18,0,3,Fog,94<br />
3/26/15,72,63,54,66,61,48,93,83,73,29.99,29.89,29.82,10,9,2,21,6,26,0.03,6,Rain,290<br />
3/27/15,70,58,45,48,40,33,83,58,32,30.17,30.06,30,10,10,9,20,7,25,0,2,,328<br />
3/28/15,74,58,42,50,43,36,89,61,33,30.25,30.19,30.13,10,10,10,14,5,17,0,0,,104<br />
3/29/15,81,65,48,60,54,44,96,71,45,30.29,30.22,30.16,10,10,8,21,11,26,0,2,,141<br />
3/30/15,84,71,58,64,60,57,100,72,43,30.25,30.18,30.11,10,10,8,17,7,21,0,2,,236<br />
3/31/15,83,71,59,65,61,58,97,74,51,30.14,30.08,29.99,10,10,2,21,10,26,0,2,,226<br />
